"date","home_team","away_team","home_prob","draw_prob","away_prob","mode_home","mode_away","mode_prob","over_prob","under_prob","home_CS","away_CS"
"Sat 2 Mar","Accrington","Coventry City",0.462017496732424,0.321192061377117,0.216790414646373,1,0,0.190191288082148,0.258310689619173,0.741689310380827,0.519610744460796,0.331578905996013
"Sat 2 Mar","Bristol Rovers","Blackpool",0.202751899596272,0.380257206244495,0.416990892082824,0,0,0.257420571148949,0.15621954904815,0.84378045095185,0.424906974500464,0.60582806605392
"Sat 2 Mar","Fleetwood","Gillingham",0.572925634160885,0.224974069459387,0.202096036969323,1,1,0.106505176926009,0.546968248052703,0.453031751947297,0.364440336329928,0.155640858028491
"Sat 2 Mar","Oxford Utd","Scunthorpe",0.293630029504328,0.199962833746656,0.506377527931883,1,2,0.0816964167889666,0.762924897860104,0.237075102139896,0.102051093710572,0.178212693635402
"Sat 2 Mar","Luton Town","Rochdale",0.600309215732298,0.196971796143208,0.202694456206854,2,1,0.0955592865760768,0.679211225504163,0.320788774495837,0.287052949193171,0.105162149109454
"Sat 2 Mar","Portsmouth","Bradford",0.789833577188259,0.149122378753897,0.0610102754933306,2,0,0.161829939247234,0.536319762301565,0.463680237698435,0.613188465886838,0.0967857414952299
"Sat 2 Mar","Sunderland","Plymouth",0.75196095085126,0.161145396829428,0.0868580549741224,2,0,0.136045732148597,0.578984887516739,0.421015112483261,0.516536251407192,0.0954503142596173
"Sat 2 Mar","Peterborough","Wycombe",0.810223007299114,0.110214785780064,0.0787554055826782,3,1,0.0802720811764869,0.822399718601614,0.177600281398386,0.343975511305295,0.0334329822665064
"Sat 2 Mar","Doncaster","Charlton",0.491728407502526,0.258315538140746,0.249955435497308,1,1,0.122491407467797,0.460339351899084,0.539660648100916,0.367572666943684,0.219724490555753
"Sat 9 Mar","Plymouth","Luton Town",0.124086360214313,0.21372011613501,0.662189266212909,0,1,0.150282716986666,0.460322539810271,0.539677460189729,0.155575575568301,0.519167187360899
"Sat 9 Mar","Wimbledon","Doncaster",0.0994345880306409,0.194062735640845,0.706494604549804,0,1,0.150559487426188,0.477396151071209,0.522603848928791,0.136186576903366,0.554503249234766
"Sat 9 Mar","Scunthorpe","Bristol Rovers",0.331390486251216,0.267233463517378,0.401375808830652,1,1,0.127020129688208,0.464028456172092,0.535971543827908,0.262053013114011,0.303778421949039
"Sat 9 Mar","Rochdale","Shrewsbury",0.342345432427245,0.254857584351958,0.40279646361512,1,1,0.120613719058645,0.518322297859515,0.481677702140485,0.236762951397978,0.270254668718629
"Sat 9 Mar","Gillingham","Oxford Utd",0.525181224052038,0.198568364128801,0.276218546300555,2,1,0.0837247388055808,0.756684836810393,0.243315163189607,0.190791882807368,0.0994399070702052
"Sat 9 Mar","Walsall","Fleetwood",0.30004824795914,0.299958387557956,0.39999332380825,0,1,0.142597902318509,0.343095275322779,0.656904724677221,0.321889170762686,0.390811060849407
"Sat 9 Mar","Barnsley","Accrington",0.583042826816545,0.252012364761333,0.164943948701153,1,0,0.162249441416335,0.396047535595366,0.603952464404634,0.496882739507992,0.207875922674625
"Sat 9 Mar","Coventry City","Burton Albion",0.272228461604813,0.373861334036613,0.353910203280134,0,0,0.234937527444608,0.178325134911127,0.821674865088873,0.452470887025982,0.51923236152374
"Sat 9 Mar","Charlton","Portsmouth",0.219666825703288,0.256079275858217,0.524253152371286,0,1,0.133631878666877,0.443041128482274,0.556958871517726,0.212878319398941,0.405768477976437
"Sat 9 Mar","Blackpool","Southend Utd",0.466794803533597,0.304349468337123,0.228855671055915,1,0,0.173322563052467,0.303141299914996,0.696858700085004,0.478656229322691,0.304638887537495
"Sat 9 Mar","Bradford","Peterborough",0.0623272247094621,0.108562977353239,0.82866686001471,0,3,0.0995725144735021,0.756290283143387,0.243709716856613,0.0426373841069698,0.44596402416001
"Sat 9 Mar","Wycombe","Sunderland",0.159187589737905,0.197556570295123,0.643240383660412,0,2,0.102842263838285,0.599609169520962,0.400390830479039,0.117586013393276,0.38174575557106
"Tue 12 Mar","Scunthorpe","Southend Utd",0.30719421366548,0.213506251425627,0.479288861043109,1,2,0.0873196585545322,0.703456081376697,0.296543918623303,0.131012514730727,0.201320253380809
"Tue 12 Mar","Wimbledon","Peterborough",0.0752872170149298,0.124683674679248,0.79978868587058,0,2,0.100634993824249,0.72350492504372,0.27649507495628,0.053369090481827,0.43903017046644
"Tue 12 Mar","Walsall","Portsmouth",0.153095679477011,0.229428817081678,0.617472991703941,0,1,0.144579678800645,0.455792101823868,0.544207898176132,0.17228023947771,0.477194601790533
"Tue 12 Mar","Rochdale","Oxford Utd",0.581007397424666,0.178654312051631,0.240217385354681,2,1,0.074782205179026,0.819498057587268,0.180501942412732,0.174918329645499,0.0674645429091747
"Tue 12 Mar","Gillingham","Bristol Rovers",0.327098326524123,0.269292692280963,0.403608765185241,1,1,0.127851855712689,0.454924625730844,0.545075374269156,0.265053284175131,0.31121930859652
"Tue 12 Mar","Wycombe","Accrington",0.277749884895518,0.256375860965262,0.465873627337383,1,1,0.121942611763077,0.486574104915036,0.513425895084964,0.220289166102462,0.330494841510929
"Tue 12 Mar","Barnsley","Sunderland",0.454784164346608,0.273422137573112,0.271793466034737,1,0,0.129533986280339,0.418724793149761,0.581275206850239,0.371714179407227,0.255059821874292
"Tue 12 Mar","Coventry City","Fleetwood",0.181578161685229,0.332469114945682,0.485952702498358,0,1,0.215128460839594,0.219006046828995,0.780993953171005,0.34118814290899,0.586361864105684
"Tue 12 Mar","Charlton","Burton Albion",0.530105656396314,0.274179787786509,0.195714259835876,1,0,0.165177117016303,0.361622103689181,0.638377896310819,0.479318800573139,0.245039776917332
"Tue 12 Mar","Blackpool","Doncaster",0.258468145348134,0.338491149043567,0.403040697924836,0,0,0.186132088699241,0.237848404530316,0.762151595469684,0.379140572556403,0.490931598309522
"Tue 12 Mar","Bradford","Luton Town",0.147686769162056,0.237574778670808,0.61473684435874,0,1,0.15899751265345,0.418801142789826,0.581198857210174,0.186838653791328,0.507291778692062
"Tue 12 Mar","Plymouth","Shrewsbury",0.201148056155191,0.301005942541151,0.497845922540315,0,1,0.184809982439423,0.294753890421544,0.705246109578456,0.292685826209249,0.513917690051832
"Sat 16 Mar","Doncaster","Barnsley",0.348573618295954,0.295105521917879,0.356320817534987,1,1,0.134577525263525,0.364638577360955,0.635361422639045,0.338209986474138,0.34340739882794
"Sat 16 Mar","Shrewsbury","Wycombe",0.424571549479462,0.295206404747347,0.280221983092559,1,0,0.145559291978495,0.351379621400604,0.648620378599396,0.40227338129773,0.30327322422363
"Sat 16 Mar","Burton Albion","Blackpool",0.190256883127711,0.362351497371676,0.447391614230177,0,0,0.237011141421666,0.176163138513951,0.823836861486049,0.39137935831947,0.605579050438959
"Sat 16 Mar","Accrington","Rochdale",0.483480452877468,0.219381269440331,0.297131273147096,1,1,0.0932287978906936,0.667807839233193,0.332192160766807,0.224759459928749,0.142739916790028
"Sat 16 Mar","Peterborough","Coventry City",0.762538769263727,0.155445860557184,0.081972014546179,2,0,0.136219783306896,0.588567132640749,0.411432867359251,0.521532277168785,0.0905360746224775
"Sat 16 Mar","Southend Utd","Wimbledon",0.515431934655344,0.254000959410894,0.230566277526938,1,0,0.126069848462651,0.460764842681005,0.539235157318995,0.385070681686374,0.209391119450238
"Sat 16 Mar","Bristol Rovers","Charlton",0.226673337577015,0.295912979160329,0.477413594551047,0,1,0.167965326268698,0.323722657382496,0.676277342617504,0.288535704879373,0.468350637960828
"Sat 16 Mar","Oxford Utd","Bradford",0.374360825022205,0.254940317633356,0.370698366347681,1,1,0.120549289805165,0.520830378733184,0.479169621266816,0.252656252664337,0.250637205970493
"Sat 16 Mar","Luton Town","Gillingham",0.61852836562549,0.201179818634707,0.180276375650481,2,1,0.0988859830585352,0.621892906723086,0.378107093276914,0.343525131242882,0.11763801554593
"Sat 16 Mar","Portsmouth","Scunthorpe",0.799573096610209,0.125298538471888,0.0749012144603699,2,0,0.102449239598918,0.718280466597685,0.281719533402315,0.444172386453025,0.0544354369124441
"Sat 16 Mar","Sunderland","Walsall",0.524433658568945,0.245432923502275,0.230132060666307,1,1,0.116732632461421,0.493736505223968,0.506263494776032,0.367072994568087,0.192714143251786
"Sat 16 Mar","Fleetwood","Plymouth",0.634240422535714,0.235898434327977,0.129859606602056,1,0,0.172584859440406,0.395832029608715,0.604167970391285,0.5488761776089,0.188336733690566
"Sat 23 Mar","Peterborough","Southend Utd",0.73056880776661,0.141494658321469,0.127578538477352,3,1,0.0795627809596562,0.810029518019766,0.189970481980234,0.276373614687544,0.046227853745353
"Sat 23 Mar","Shrewsbury","Portsmouth",0.135933289374157,0.255803684774578,0.608262386812551,0,1,0.188939295497366,0.346868771933307,0.653131228066693,0.218046592115247,0.568930928673205
"Sat 23 Mar","Burton Albion","Accrington",0.28563376642636,0.305988291638377,0.408377909215247,0,1,0.151618230508634,0.322034796395882,0.677965203604118,0.327917264873542,0.414681460400209
"Sat 23 Mar","Wimbledon","Gillingham",0.327069380995298,0.251951422686994,0.420978528405945,1,1,0.118973873155234,0.527405002569307,0.472594997430693,0.223818983917079,0.275290150083015
"Sat 23 Mar","Rochdale","Scunthorpe",0.455483638190603,0.191295578563546,0.35315872605832,2,2,0.0701236144071205,0.83323935604104,0.16676064395896,0.117713862713086,0.088724227473342
"Sat 23 Mar","Fleetwood","Sunderland",0.299819533454722,0.279265021384123,0.420915308206784,1,1,0.130686843349235,0.410090359665726,0.589909640334274,0.276650011951357,0.354110362277198
"Sat 23 Mar","Wycombe","Charlton",0.191347704923778,0.225151738465412,0.583496547635911,0,1,0.112037239180008,0.531313605003222,0.468686394996778,0.157495951440864,0.384862639576092
"Sat 23 Mar","Walsall","Barnsley",0.181031472556962,0.262754704693208,0.55621329900125,0,1,0.162774531905978,0.381407309546285,0.618592690453715,0.224964957865755,0.485017775285962
"Sat 23 Mar","Plymouth","Bristol Rovers",0.215228640713951,0.305668802043998,0.479102498898495,0,1,0.180861386865816,0.292344605479795,0.707655394520205,0.303699775948222,0.499722287405126
"Sat 23 Mar","Luton Town","Doncaster",0.259083161932221,0.268026024275768,0.472890474131474,0,1,0.128915192906307,0.43066643122019,0.56933356877981,0.240966526510952,0.37593491361466
"Sat 23 Mar","Bradford","Blackpool",0.140504841024057,0.30658737332635,0.552907712410648,0,1,0.22680956634155,0.238139377133065,0.761860622866935,0.295262856983992,0.629697696006023
"Sat 23 Mar","Coventry City","Oxford Utd",0.403098172201284,0.291802071402011,0.305099693664328,1,0,0.134874576880247,0.369505807087799,0.630494192912201,0.372117882455435,0.306518845030768
"Sat 30 Mar","Doncaster","Walsall",0.588096750602743,0.235758298764048,0.176142882567339,1,0,0.135375304443649,0.46731306833297,0.53268693166703,0.440026487378291,0.178592319095117
"Sat 30 Mar","Bristol Rovers","Luton Town",0.23032353121588,0.306078402827631,0.463598014175311,0,1,0.173879058831183,0.299608457237012,0.700391542762988,0.308215636232362,0.479327673062894
"Sat 30 Mar","Accrington","Fleetwood",0.295093950703826,0.297667988385564,0.407238012655406,0,1,0.142478250053129,0.348669623968677,0.651330376031323,0.314678260704741,0.391604014864165
"Sat 30 Mar","Scunthorpe","Wimbledon",0.447520786568528,0.247344632898917,0.305133585269738,1,1,0.116421176509968,0.539459026383467,0.460540973616533,0.283582539194799,0.206523367672018
"Sat 30 Mar","Gillingham","Rochdale",0.37331454762201,0.193923569986628,0.432712203484186,2,2,0.0710680784720325,0.82531287165833,0.17468712834167,0.0976433869849749,0.114889663124873
"Sat 30 Mar","Southend Utd","Shrewsbury",0.375867331709364,0.292627006303205,0.331505610984483,1,1,0.134098672688102,0.371624335497148,0.628375664502852,0.351497409571096,0.321952430693742
"Sat 30 Mar","Oxford Utd","Wycombe",0.297639912193896,0.224127110226989,0.478227988793669,1,1,0.097921551340617,0.6446194575617,0.3553805424383,0.153126967634375,0.236042385143517
"Sat 30 Mar","Charlton","Bradford",0.649376622893234,0.218626727539055,0.131993024800542,1,0,0.149079514298596,0.457967044884407,0.542032955115593,0.507564476926301,0.160603495826531
"Sat 30 Mar","Blackpool","Plymouth",0.613056252915431,0.273178520675174,0.11376494981214,1,0,0.224166208686085,0.277302087093084,0.722697912906916,0.64871914077053,0.247390587269994
"Sat 30 Mar","Sunderland","Burton Albion",0.586154485956245,0.245353359369117,0.168490940052494,1,0,0.152201057697606,0.422518704648008,0.577481295351992,0.476330159741858,0.196188414108054
"Sat 30 Mar","Portsmouth","Peterborough",0.446969036331643,0.224276554227462,0.328749763854071,1,1,0.0958773234204536,0.659731264572861,0.340268735427139,0.210965520493492,0.158626320968214
"Sat 30 Mar","Barnsley","Coventry City",0.640525444059111,0.260516728270281,0.0989574000618817,1,0,0.227615694237506,0.285269519807941,0.714730480192059,0.671499859987741,0.232021278553689
"Sat 6 Apr","Wycombe","Portsmouth",0.0906575061303196,0.162057176434739,0.747248204593968,0,2,0.132062464946533,0.587660410777025,0.412339589222975,0.0944008574400196,0.502247565533918
"Sat 6 Apr","Shrewsbury","Scunthorpe",0.443032633401461,0.263897068422899,0.293069933410201,1,1,0.125389261976043,0.46459749079505,0.53540250920495,0.330368440019069,0.240423972624095
"Sat 6 Apr","Burton Albion","Barnsley",0.133486452189409,0.262416197201844,0.604096879537806,0,1,0.19750368382076,0.326321988072559,0.673678011927441,0.228636415851425,0.585402267214589
"Sat 6 Apr","Wimbledon","Accrington",0.230155691818265,0.280380063342705,0.489464049553534,0,1,0.15308967720388,0.37042691531247,0.62957308468753,0.260076443396015,0.437067235372061
"Sat 6 Apr","Rochdale","Sunderland",0.172872262848661,0.170209241334055,0.656809835604421,1,2,0.0866417723746008,0.76315564230335,0.23684435769665,0.0693692553579548,0.261738935812294
"Sat 6 Apr","Fleetwood","Southend Utd",0.461946160785773,0.267072746583798,0.270980753936635,1,1,0.126213542380682,0.441232023990636,0.558767976009364,0.360123902039449,0.241540046757955
"Sat 6 Apr","Walsall","Oxford Utd",0.612684898220464,0.205539555741151,0.18176357029058,2,1,0.0993289536238899,0.603849829072823,0.396150170927177,0.35271869057708,0.124782582893489
"Sat 6 Apr","Plymouth","Charlton",0.118962784595812,0.202500156765395,0.678529999187134,0,1,0.140064707280363,0.491840738613537,0.508159261386463,0.140165516649326,0.508554030720367
"Sat 6 Apr","Coventry City","Bristol Rovers",0.250659260432633,0.381694795676756,0.367645942901291,0,0,0.248985614331882,0.164177491655949,0.835822508344051,0.452765094619175,0.549922282094162
"Sat 6 Apr","Luton Town","Blackpool",0.31522732380623,0.354448740283034,0.330323933927729,0,0,0.203672793819887,0.214380319926993,0.785619680073007,0.445400351239942,0.457280271218918
"Sat 6 Apr","Bradford","Doncaster",0.086408498102741,0.175965542055357,0.737610121393042,0,2,0.151031235186398,0.512422520444776,0.487577479555224,0.116896747406315,0.560841511483099
"Sat 6 Apr","Peterborough","Gillingham",0.838903266671181,0.0894254686190181,0.0686958368938746,4,1,0.0696638064887659,0.898149393263713,0.101850606736287,0.279816839682191,0.0178610252064194
"Sat 13 Apr","Southend Utd","Wycombe",0.486983284887129,0.234132544931866,0.27888157528561,1,1,0.108014089918892,0.584141418914041,0.415858581085958,0.278984984271146,0.17268085123131
"Sat 13 Apr","Accrington","Walsall",0.361549228749253,0.282527054326301,0.355923629477326,1,1,0.13230801368444,0.408174565937667,0.591825434062333,0.315927616658249,0.312339920499845
"Sat 13 Apr","Scunthorpe","Burton Albion",0.361408748830666,0.261173289994305,0.377417632997973,1,1,0.124131962551418,0.493101486742381,0.506898513257619,0.261765260022199,0.270935226428944
"Sat 13 Apr","Blackpool","Peterborough",0.262570534394519,0.267395690825316,0.470033428231194,0,1,0.126959246336502,0.435103512166947,0.564896487833053,0.240375967715498,0.370501839273864
"Sat 13 Apr","Gillingham","Shrewsbury",0.306653453860979,0.268175794134457,0.425170493252302,1,1,0.127250248430517,0.453390012233248,0.546609987766752,0.254365456223561,0.326238849485709
"Sat 13 Apr","Bristol Rovers","Bradford",0.452826490840526,0.318120689651349,0.229052790826719,1,0,0.182453165579185,0.27068273645201,0.72931726354799,0.498722998175532,0.329834850685214
"Sat 13 Apr","Barnsley","Fleetwood",0.491327595618422,0.298054701592271,0.210617615937116,1,0,0.177576786217719,0.308183240617812,0.691816759382188,0.494937907668902,0.289174230072127
"Sat 13 Apr","Charlton","Luton Town",0.376335970330055,0.279218957169274,0.344444963727697,1,1,0.13137574310435,0.419732672451563,0.580267327548437,0.317518030217787,0.297453241692316
"Sat 13 Apr","Portsmouth","Rochdale",0.792963192513004,0.124233744044478,0.0824792665748325,3,0,0.0885152698813227,0.756813573213268,0.243186426786732,0.395046033195755,0.0479701504284568
"Sat 13 Apr","Sunderland","Coventry City",0.616579341005903,0.250143691285176,0.133276153472249,1,0,0.185362265836155,0.358837676208791,0.641162323791209,0.565852376713255,0.209722638327154
"Sat 13 Apr","Doncaster","Plymouth",0.795688358227797,0.141714198412078,0.0625443775084154,2,0,0.150545373258154,0.576544663044201,0.423455336955799,0.582082091135271,0.0856294894027481
"Sat 13 Apr","Oxford Utd","Wimbledon",0.343725089723399,0.258323969603088,0.397950529739199,1,1,0.122624409191053,0.503447955484249,0.496552044515751,0.245911964727027,0.276571421409916
"Fri 19 Apr","Walsall","Southend Utd",0.405069708267975,0.258269058560263,0.336660810588699,1,1,0.122626489000709,0.502333132452425,0.497666867547575,0.281483236697043,0.242718942526881
"Fri 19 Apr","Burton Albion","Portsmouth",0.1113246740628,0.223916525031139,0.664756534817154,0,1,0.17668075933215,0.400520631290851,0.599479368709149,0.175599575466315,0.578399809068731
"Fri 19 Apr","Accrington","Luton Town",0.278871812338612,0.276923341775997,0.44420466488914,0,1,0.13038575265892,0.409941903297515,0.590058096702485,0.264424426751262,0.370690636805409
"Fri 19 Apr","Wimbledon","Bristol Rovers",0.260304981614289,0.332437510557148,0.407257497567162,0,0,0.177231714343965,0.250795175402934,0.749204824597066,0.36862338393852,0.480793460880601
"Fri 19 Apr","Scunthorpe","Blackpool",0.188669178514118,0.259248320686034,0.552081871277472,0,1,0.154314737385548,0.400725257582633,0.599274742417367,0.218600284109519,0.464266142251533
"Fri 19 Apr","Rochdale","Wycombe",0.44718906396872,0.211582991597525,0.341216006898707,2,1,0.0819767913063716,0.728934607903451,0.271065392096549,0.17220596162202,0.131655953244937
"Fri 19 Apr","Fleetwood","Peterborough",0.225766795769204,0.217283725197528,0.556941985845894,1,1,0.0992114493534265,0.612289991076166,0.387710008923834,0.13861087435936,0.305203299464093
"Fri 19 Apr","Barnsley","Shrewsbury",0.56555435944101,0.285703248527932,0.148742215807535,1,0,0.205958776273056,0.287664516967806,0.712335483032194,0.586062453138347,0.263492567004389
"Fri 19 Apr","Oxford Utd","Charlton",0.125891394053871,0.168955659005713,0.705099851245729,0,2,0.100384656031949,0.661064729073937,0.338935270926063,0.085618611661905,0.3881453839539
"Fri 19 Apr","Coventry City","Bradford",0.35747597617294,0.354526220528346,0.287997800906661,0,0,0.205239375699433,0.212406537990922,0.787593462009078,0.48129141252637,0.426434733441758
"Fri 19 Apr","Sunderland","Doncaster",0.306345267359684,0.256422994144008,0.43723119197932,1,1,0.121821647253179,0.500711895052873,0.499288104947127,0.227543467823722,0.302239711251419
"Fri 19 Apr","Gillingham","Plymouth",0.528555052421407,0.2277817642387,0.243659187817086,1,1,0.105641755746891,0.583262854715925,0.416737145284075,0.306157799532179,0.157979216802381
"Mon 22 Apr","Doncaster","Accrington",0.596599733546544,0.231826764710565,0.171571009924207,1,0,0.133644202208116,0.475586353798865,0.524413646201135,0.440806301013241,0.172547839895607
"Mon 22 Apr","Wycombe","Walsall",0.271633339302098,0.256596918659971,0.471769107670417,1,1,0.122039512545884,0.481960233516595,0.518039766483405,0.219569820771721,0.337743463614753
"Mon 22 Apr","Peterborough","Sunderland",0.520697624329337,0.201850077881275,0.277427288203461,2,1,0.0856456637968107,0.741275621853189,0.258724378146811,0.198371642946155,0.105783967434114
"Mon 22 Apr","Bristol Rovers","Rochdale",0.400665876360304,0.25419808095469,0.345135504288109,1,1,0.120189176550013,0.521752825053626,0.478247174946374,0.266934618049575,0.236324197408501
"Mon 22 Apr","Southend Utd","Burton Albion",0.428943651052025,0.279464923275216,0.291591282559963,1,1,0.130487652315059,0.406454597457779,0.593545402542221,0.362420511577143,0.274046233240495
"Mon 22 Apr","Luton Town","Wimbledon",0.600287062409525,0.246397135582654,0.153314723691269,1,0,0.164713453485153,0.398346686921063,0.601653313078937,0.511530987852699,0.20018555744218
"Mon 22 Apr","Charlton","Scunthorpe",0.632986047162784,0.191378370664599,0.175608329730471,2,1,0.0971061519944162,0.661125043328244,0.338874956671756,0.324646774237314,0.102335591302007
"Mon 22 Apr","Blackpool","Fleetwood",0.351495281170204,0.374152073363809,0.274352644431468,0,0,0.235142238320714,0.17811052581968,0.82188947418032,0.51746453672291,0.454412276378598
"Mon 22 Apr","Portsmouth","Coventry City",0.700263243919188,0.218102601646755,0.0816320925272445,1,0,0.204784401831877,0.358304917104594,0.641695082895406,0.665516466665621,0.178668264556239
"Mon 22 Apr","Bradford","Gillingham",0.30033507702456,0.244773065013868,0.454890655091829,1,1,0.114829369065378,0.548612911496603,0.451387088503397,0.199569472403765,0.28222505447408
"Mon 22 Apr","Shrewsbury","Oxford Utd",0.534160816537012,0.251762301631275,0.214075932779343,1,0,0.13166872325913,0.453369983132945,0.546630016867055,0.405563635456867,0.204629545080203
"Mon 22 Apr","Plymouth","Barnsley",0.0699701710357689,0.170194283338357,0.759820877049776,0,2,0.167339536791368,0.482902622523843,0.517097377476157,0.119029405345023,0.620679872010809
"Sat 27 Apr","Rochdale","Southend Utd",0.341373692183476,0.206429573179773,0.452178811438278,1,2,0.0790275757912965,0.755223807004704,0.244776192995296,0.119941525116758,0.159735666180876
"Sat 27 Apr","Burton Albion","Luton Town",0.212768308971762,0.290104504164113,0.497127059381243,0,1,0.170106982293742,0.330348683799897,0.669651316200103,0.275275780619155,0.479038571874085
"Sat 27 Apr","Accrington","Plymouth",0.589134736401104,0.241822489365541,0.169041316583025,1,0,0.147674806107062,0.435426643439084,0.564573356560916,0.467910993413571,0.190098553041092
"Sat 27 Apr","Scunthorpe","Bradford",0.482319916432131,0.238961561246593,0.278716633667318,1,1,0.111611523114064,0.561889632792395,0.438110367207604,0.290559866840765,0.183016673150982
"Sat 27 Apr","Gillingham","Charlton",0.188403271168377,0.199064851101721,0.612512899388606,1,2,0.0978825172065225,0.645990522440241,0.354009477559759,0.111989422195327,0.32052781474788
"Sat 27 Apr","Walsall","Peterborough",0.167677108741367,0.179884661489923,0.652386040266287,1,2,0.0938193098100193,0.70348719256178,0.29651280743822,0.08605349634361,0.306433450797437
"Sat 27 Apr","Barnsley","Blackpool",0.408313200820097,0.363001924699199,0.2286848711723,0,0,0.226844965389771,0.187019973516838,0.812980026483162,0.555200163065478,0.408582309102318
"Sat 27 Apr","Oxford Utd","Doncaster",0.0678217927636511,0.118532995321258,0.813370241529512,0,2,0.103271856267857,0.724540331048182,0.275459668951818,0.0508942126061653,0.457480924150502
"Sat 27 Apr","Coventry City","Shrewsbury",0.236967476332288,0.379962435014056,0.383070087336607,0,0,0.248882005177471,0.164277665134454,0.835722334865546,0.441779905039848,0.563361986388294
"Sat 27 Apr","Sunderland","Portsmouth",0.253986084871839,0.253330541766589,0.492682552411341,1,1,0.120470841143931,0.482766344884308,0.517233655115692,0.210096019329306,0.351840755339233
"Sat 27 Apr","Fleetwood","Bristol Rovers",0.441655226493517,0.327831589043619,0.230513166889766,1,0,0.187408487930289,0.250456981195179,0.749543018804821,0.5102018141464,0.347818829511433
"Sat 27 Apr","Wimbledon","Wycombe",0.319490987508413,0.279177432346822,0.401331458570143,1,1,0.131090576967895,0.415937076187459,0.584062923812541,0.284711286995255,0.33654599882155
"Sat 4 May","Portsmouth","Accrington",0.644721971972617,0.217483699909153,0.137790255693488,1,0,0.142168419181595,0.473225157310942,0.526774842689058,0.489133162266582,0.156959657805168
"Sat 4 May","Shrewsbury","Walsall",0.31538299003726,0.321146288501805,0.363470710359525,0,0,0.154532570347919,0.287473630956989,0.712526369043011,0.375937041472872,0.411059703047488
"Sat 4 May","Peterborough","Burton Albion",0.734532847455311,0.159428719338067,0.10597580639584,2,0,0.109776811458365,0.650990695305137,0.349009304694863,0.428321763497716,0.0817087175764513
"Sat 4 May","Wycombe","Fleetwood",0.21635380923785,0.259087677975452,0.524557878218147,0,1,0.138589276761482,0.429194828870421,0.570805171129579,0.218428041075338,0.417067628626117
"Sat 4 May","Southend Utd","Sunderland",0.225580419664371,0.220223682035794,0.55418968435148,1,1,0.101538291968963,0.598286649554733,0.401713350445267,0.14421244910148,0.313173532112104
"Sat 4 May","Doncaster","Coventry City",0.663354365070324,0.235022535248036,0.101621846048955,1,0,0.199996096843787,0.350527392125812,0.649472607874188,0.627239649833411,0.19511569822197
"Sat 4 May","Plymouth","Scunthorpe",0.257907551017342,0.229370190819049,0.512718630512342,1,1,0.10575189192542,0.589448817194578,0.410551182805423,0.161287069768899,0.291594466790363
"Sat 4 May","Luton Town","Oxford Utd",0.708612354604097,0.1705749060055,0.1207692845569,2,0,0.107384544358307,0.638823949650777,0.361176050349223,0.411174907484691,0.0904814931295329
"Sat 4 May","Blackpool","Gillingham",0.571657887510457,0.25433775230313,0.174003573397008,1,0,0.158473260403528,0.399844511137551,0.600155488862449,0.482789164756703,0.21091137589479
"Sat 4 May","Bradford","Wimbledon",0.328129033033962,0.311920464253911,0.359950485450193,0,1,0.142151807366729,0.313008179438483,0.686991820561517,0.363823626849288,0.386432242153339
"Sat 4 May","Bristol Rovers","Barnsley",0.14748737287977,0.283570073442917,0.568942360474942,0,1,0.205160141550762,0.291246548899561,0.708753451100439,0.260193291974619,0.585659413032657
"Sat 4 May","Charlton","Rochdale",0.616061409914075,0.188703341769071,0.195195379259109,2,1,0.093155889560585,0.708750353460605,0.291249646539395,0.275981077399634,0.0926881710965862
